Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$11,100",0.08%,"$2,771.13","$11,048.46",$177.80,0.098,$30.08,0.006,$177.39,1.105,$161.79,1.072,$84.28,0.8,$58.28,0.107,$1.63,0.015,$48.57,1.136,$140.58,1.699,$102.03,3.466,$99.62,0.772,$46.37,0.52,$6.63,0.06,$46.62,0.19,$0.03,0,$284.21,2.584,0.026,0,$217.69,7.106,$214.80,1.04,$35.74,0.113,$1.71,0.004,$4.51,0.054,$79.78,0.746,$30.91,0.03,$27.37,0.076,$0.39,0.003,$1.24,0.012,$9.07,0.114,$39.51,1.022,$36.92,0.761,$65.12,2.705,$117.31,0.95,$166.90,1.634,0.006,0.01,0.012,0.013,0.014,0.014,0.014,0.015,0.015,0.015,$98.04,0.64,$53.27,0.36,$29.55,0.21,$17.13,0.13,$10.28,0.08,$6.35,0.05,$4.10,0.03,$2.75,0.02,$1.89,0.02,$1.30,0.01
"$11,200",0.08%,"$2,781.41","$11,153.85",$178.88,0.098,$30.65,0.007,$177.54,1.106,$162.27,1.074,$84.59,0.802,$58.80,0.107,$1.64,0.015,$48.81,1.141,$140.83,1.701,$102.34,3.473,$100.00,0.774,$46.49,0.521,$6.64,0.06,$46.88,0.19,$0.03,0,$285.88,2.592,0.026,0,$218.30,7.118,$216.14,1.042,$36.01,0.113,$1.76,0.004,$4.54,0.054,$80.05,0.748,$31.33,0.031,$27.48,0.077,$0.39,0.003,$1.25,0.012,$9.14,0.115,$39.67,1.026,$37.07,0.764,$65.27,2.709,$118.60,0.955,$167.28,1.637,0.006,0.011,0.012,0.013,0.014,0.014,0.015,0.015,0.015,0.015,$98.17,0.65,$53.37,0.37,$29.62,0.21,$17.18,0.13,$10.31,0.08,$6.38,0.05,$4.11,0.03,$2.77,0.02,$1.90,0.02,$1.31,0.01
"$11,300",0.08%,"$2,791.60","$11,250.05",$180.14,0.099,$31.15,0.007,$177.72,1.108,$162.78,1.077,$84.95,0.805,$59.15,0.108,$1.65,0.016,$49.04,1.145,$141.00,1.703,$102.61,3.479,$100.24,0.776,$46.57,0.522,$6.65,0.06,$47.03,0.19,$0.03,0,$287.57,2.599,0.026,0,$218.89,7.13,$217.73,1.045,$36.26,0.114,$1.80,0.004,$4.58,0.054,$80.37,0.751,$31.54,0.031,$27.61,0.077,$0.40,0.003,$1.25,0.012,$9.20,0.115,$39.85,1.03,$37.21,0.766,$65.40,2.713,$119.82,0.96,$167.75,1.64,0.006,0.011,0.013,0.014,0.014,0.015,0.015,0.015,0.015,0.015,$98.32,0.65,$53.48,0.37,$29.71,0.21,$17.23,0.13,$10.35,0.08,$6.40,0.05,$4.14,0.03,$2.78,0.02,$1.92,0.02,$1.32,0.01
"$11,400",0.08%,"$2,801.71","$11,352.09",$181.16,0.099,$31.63,0.007,$177.90,1.109,$163.27,1.08,$85.23,0.807,$59.45,0.108,$1.66,0.016,$49.25,1.149,$141.19,1.705,$102.89,3.485,$100.67,0.777,$46.69,0.523,$6.68,0.06,$47.30,0.19,$0.03,0,$289.56,2.608,0.026,0,$219.52,7.141,$219.36,1.048,$36.43,0.114,$1.81,0.004,$4.60,0.055,$80.62,0.753,$31.75,0.031,$27.70,0.077,$0.40,0.003,$1.26,0.012,$9.24,0.116,$40.01,1.034,$37.37,0.768,$65.52,2.717,$121.28,0.965,$168.28,1.643,0.006,0.011,0.013,0.014,0.014,0.015,0.015,0.015,0.015,0.015,$98.47,0.65,$53.60,0.37,$29.80,0.21,$17.30,0.13,$10.40,0.08,$6.44,0.05,$4.16,0.03,$2.81,0.02,$1.93,0.02,$1.34,0.01
"$11,500",0.08%,"$2,811.75","$11,449.07",$182.21,0.099,$32.64,0.007,$178.06,1.11,$163.81,1.084,$85.60,0.81,$59.80,0.109,$1.66,0.016,$49.46,1.154,$141.40,1.706,$103.17,3.491,$100.97,0.779,$46.79,0.524,$6.69,0.06,$47.49,0.19,$0.03,0,$291.02,2.613,0.027,0,$219.91,7.151,$220.82,1.05,$36.63,0.114,$1.84,0.004,$4.62,0.055,$80.98,0.755,$31.99,0.031,$27.80,0.078,$0.40,0.003,$1.26,0.012,$9.27,0.116,$40.19,1.038,$37.51,0.77,$65.66,2.721,$122.37,0.968,$168.66,1.645,0.006,0.011,0.013,0.014,0.015,0.015,0.015,0.015,0.016,0.016,$98.60,0.65,$53.70,0.37,$29.86,0.21,$17.34,0.13,$10.43,0.08,$6.46,0.05,$4.18,0.03,$2.81,0.02,$1.94,0.02,$1.34,0.01
"$11,600",0.07%,"$2,821.71","$11,549.45",$183.12,0.099,$33.50,0.007,$178.19,1.111,$164.15,1.086,$86.10,0.814,$60.13,0.109,$1.68,0.016,$49.69,1.158,$141.57,1.708,$103.40,3.496,$101.26,0.781,$46.94,0.525,$6.70,0.06,$47.62,0.19,$0.03,0,$292.74,2.619,0.027,0,$220.39,7.162,$222.37,1.053,$36.83,0.115,$1.86,0.004,$4.75,0.055,$81.35,0.758,$32.20,0.031,$27.93,0.078,$0.42,0.004,$1.26,0.012,$9.34,0.117,$40.35,1.041,$37.64,0.772,$65.76,2.724,$123.61,0.972,$169.12,1.647,0.006,0.011,0.013,0.014,0.015,0.015,0.016,0.016,0.016,0.016,$98.72,0.65,$53.79,0.37,$29.93,0.21,$17.39,0.13,$10.46,0.08,$6.48,0.05,$4.19,0.03,$2.82,0.02,$1.95,0.02,$1.35,0.01
"$11,700",0.07%,"$2,831.60","$11,647.55",$184.33,0.1,$34.13,0.007,$178.35,1.112,$164.54,1.088,$86.37,0.816,$60.43,0.11,$1.69,0.016,$49.93,1.163,$141.76,1.709,$103.64,3.501,$101.54,0.782,$47.02,0.526,$6.71,0.06,$47.81,0.2,$0.03,0,$294.12,2.626,0.027,0,$220.86,7.172,$223.87,1.056,$37.00,0.115,$1.91,0.004,$4.79,0.056,$81.59,0.76,$32.40,0.031,$28.03,0.078,$0.42,0.004,$1.27,0.012,$9.43,0.118,$40.50,1.045,$37.79,0.774,$65.85,2.727,$124.66,0.976,$169.46,1.65,0.006,0.011,0.013,0.015,0.015,0.016,0.016,0.016,0.016,0.016,$98.86,0.65,$53.89,0.37,$30.01,0.21,$17.44,0.13,$10.49,0.08,$6.50,0.05,$4.21,0.03,$2.84,0.02,$1.95,0.02,$1.35,0.01
"$11,800",0.08%,"$2,841.41","$11,749.31",$185.59,0.1,$34.93,0.007,$178.49,1.112,$164.86,1.09,$86.72,0.819,$60.80,0.11,$1.70,0.016,$50.11,1.167,$142.01,1.711,$103.94,3.506,$101.83,0.784,$47.13,0.527,$6.72,0.061,$47.98,0.2,$0.03,0,$295.95,2.633,0.028,0,$221.36,7.181,$225.30,1.058,$37.22,0.115,$1.93,0.004,$4.90,0.057,$81.82,0.762,$32.64,0.032,$28.16,0.079,$0.42,0.004,$1.28,0.012,$9.45,0.119,$40.66,1.048,$37.99,0.776,$65.95,2.73,$126.11,0.981,$169.83,1.652,0.006,0.011,0.014,0.015,0.015,0.016,0.016,0.016,0.016,0.017,$98.97,0.65,$53.98,0.37,$30.07,0.21,$17.49,0.13,$10.53,0.08,$6.53,0.05,$4.22,0.03,$2.85,0.02,$1.96,0.02,$1.36,0.01
"$11,900",0.07%,"$2,851.15","$11,851.23",$186.92,0.1,$35.80,0.007,$178.68,1.113,$165.18,1.092,$86.97,0.821,$61.18,0.111,$1.71,0.016,$50.31,1.171,$142.33,1.713,$104.17,3.512,$102.09,0.785,$47.25,0.528,$6.73,0.061,$48.11,0.2,$0.03,0,$297.70,2.64,0.028,0,$221.75,7.192,$226.64,1.061,$37.44,0.116,$1.95,0.004,$4.91,0.057,$82.06,0.764,$32.91,0.032,$28.27,0.079,$0.42,0.004,$1.29,0.013,$9.51,0.119,$40.80,1.052,$38.10,0.778,$66.07,2.734,$127.44,0.986,$170.26,1.654,0.007,0.012,0.014,0.015,0.016,0.016,0.016,0.017,0.017,0.017,$99.13,0.65,$54.10,0.37,$30.16,0.21,$17.55,0.13,$10.57,0.08,$6.56,0.05,$4.25,0.03,$2.87,0.02,$1.98,0.02,$1.37,0.01
"$12,000",0.07%,"$2,860.83","$11,952.17",$187.98,0.101,$36.64,0.007,$178.79,1.114,$165.48,1.094,$87.35,0.824,$61.41,0.111,$1.71,0.016,$50.55,1.175,$142.54,1.714,$104.42,3.516,$102.34,0.786,$47.34,0.529,$6.76,0.061,$48.24,0.2,$0.03,0,$299.45,2.646,0.028,0,$222.11,7.2,$227.83,1.062,$37.65,0.116,$1.96,0.004,$5.06,0.058,$82.29,0.766,$33.08,0.032,$28.33,0.079,$0.43,0.004,$1.29,0.013,$9.59,0.12,$40.96,1.056,$38.22,0.779,$66.21,2.737,$128.82,0.99,$170.63,1.656,0.007,0.012,0.014,0.015,0.016,0.016,0.017,0.017,0.017,0.017,$99.22,0.65,$54.17,0.37,$30.21,0.21,$17.59,0.13,$10.60,0.08,$6.58,0.05,$4.26,0.04,$2.88,0.02,$1.98,0.02,$1.37,0.01
"$12,100",0.08%,"$2,870.43","$12,053.17",$189.24,0.101,$37.99,0.007,$178.92,1.115,$166.07,1.097,$87.72,0.827,$61.74,0.112,$1.72,0.016,$50.72,1.178,$142.70,1.716,$104.78,3.522,$102.64,0.788,$47.44,0.53,$6.76,0.061,$48.44,0.2,$0.03,0,$301.20,2.652,0.029,0,$222.54,7.209,$229.10,1.065,$37.92,0.117,$2.00,0.004,$5.09,0.059,$82.64,0.769,$33.34,0.032,$28.40,0.079,$0.43,0.004,$1.29,0.013,$9.65,0.12,$41.07,1.058,$38.35,0.781,$66.43,2.741,$130.26,0.994,$170.94,1.658,0.007,0.012,0.014,0.016,0.016,0.017,0.017,0.017,0.017,0.018,$99.33,0.65,$54.25,0.37,$30.27,0.21,$17.63,0.13,$10.63,0.08,$6.60,0.05,$4.28,0.04,$2.89,0.03,$1.99,0.02,$1.38,0.01
"$12,200",0.07%,"$2,879.96","$12,152.71",$190.37,0.101,$38.72,0.008,$179.08,1.116,$166.63,1.1,$88.04,0.83,$62.19,0.112,$1.72,0.016,$50.95,1.183,$142.94,1.717,$105.10,3.529,$102.95,0.789,$47.52,0.531,$6.77,0.061,$48.65,0.2,$0.03,0,$303.08,2.66,0.029,0,$222.96,7.219,$230.38,1.067,$38.12,0.117,$2.02,0.004,$5.12,0.059,$82.93,0.771,$33.64,0.032,$28.54,0.08,$0.43,0.004,$1.29,0.013,$9.72,0.121,$41.23,1.062,$38.49,0.783,$66.61,2.746,$131.69,0.998,$171.39,1.661,0.007,0.012,0.015,0.016,0.017,0.017,0.017,0.018,0.018,0.018,$99.47,0.65,$54.36,0.37,$30.35,0.21,$17.69,0.13,$10.68,0.08,$6.64,0.05,$4.31,0.04,$2.91,0.03,$2.01,0.02,$1.39,0.01
"$12,300",0.08%,"$2,889.41","$12,250.33",$191.27,0.102,$39.68,0.008,$179.26,1.117,$167.09,1.103,$88.40,0.833,$62.62,0.113,$1.73,0.016,$51.10,1.185,$143.17,1.719,$105.39,3.535,$103.23,0.791,$47.64,0.532,$6.78,0.061,$48.81,0.2,$0.03,0,$304.59,2.666,0.029,0,$223.55,7.231,$232.32,1.07,$38.36,0.117,$2.04,0.004,$5.18,0.059,$83.22,0.773,$33.95,0.032,$28.67,0.08,$0.43,0.004,$1.29,0.013,$9.76,0.121,$41.34,1.064,$38.62,0.785,$66.77,2.75,$132.78,1.002,$171.80,1.664,0.007,0.012,0.015,0.016,0.017,0.017,0.018,0.018,0.018,0.018,$99.62,0.65,$54.48,0.37,$30.44,0.21,$17.76,0.13,$10.73,0.08,$6.68,0.05,$4.34,0.04,$2.93,0.03,$2.02,0.02,$1.40,0.01
"$12,400",0.07%,"$2,898.78","$12,349.45",$192.41,0.102,$40.72,0.008,$179.38,1.118,$167.57,1.106,$88.75,0.835,$62.91,0.113,$1.74,0.016,$51.25,1.188,$143.46,1.721,$105.65,3.541,$103.46,0.792,$47.75,0.533,$6.79,0.061,$48.92,0.2,$0.03,0,$306.27,2.673,0.03,0,$223.96,7.241,$233.81,1.072,$38.50,0.118,$2.07,0.004,$5.23,0.06,$83.53,0.775,$34.15,0.033,$28.76,0.08,$0.44,0.004,$1.30,0.013,$9.80,0.122,$41.45,1.067,$38.74,0.787,$66.91,2.754,$133.96,1.006,$172.31,1.666,0.007,0.013,0.015,0.016,0.017,0.018,0.018,0.018,0.018,0.018,$99.73,0.65,$54.56,0.37,$30.50,0.22,$17.79,0.13,$10.75,0.08,$6.69,0.05,$4.35,0.04,$2.94,0.03,$2.03,0.02,$1.41,0.01
"$12,500",0.07%,"$2,908.09","$12,451.69",$193.17,0.102,$41.73,0.008,$179.48,1.119,$167.96,1.109,$89.04,0.838,$63.23,0.114,$1.74,0.016,$51.44,1.192,$143.70,1.722,$105.91,3.546,$103.74,0.794,$47.85,0.534,$6.80,0.061,$49.09,0.2,$0.03,0,$308.16,2.678,0.03,0,$224.31,7.249,$235.56,1.076,$38.68,0.118,$2.14,0.004,$5.25,0.06,$83.79,0.778,$34.33,0.033,$28.90,0.081,$0.44,0.004,$1.30,0.013,$9.84,0.122,$41.60,1.07,$38.91,0.789,$67.01,2.757,$135.52,1.01,$172.64,1.668,0.007,0.013,0.015,0.017,0.017,0.018,0.018,0.018,0.019,0.019,$99.80,0.66,$54.61,0.37,$30.54,0.22,$17.82,0.13,$10.78,0.08,$6.71,0.05,$4.36,0.04,$2.95,0.03,$2.03,0.02,$1.41,0.01
"$12,600",0.07%,"$2,917.33","$12,551.04",$194.10,0.102,$42.83,0.008,$179.64,1.12,$168.52,1.112,$89.24,0.84,$63.53,0.114,$1.75,0.016,$51.59,1.195,$143.87,1.724,$106.19,3.551,$104.01,0.795,$47.95,0.535,$6.81,0.061,$49.25,0.2,$0.03,0,$309.74,2.685,0.03,0,$224.75,7.258,$236.91,1.078,$39.02,0.118,$2.16,0.004,$5.27,0.06,$83.98,0.78,$34.52,0.033,$29.01,0.081,$0.45,0.004,$1.30,0.013,$9.87,0.122,$41.71,1.072,$39.02,0.79,$67.17,2.761,$136.67,1.014,$173.08,1.671,0.007,0.013,0.016,0.017,0.018,0.018,0.018,0.019,0.019,0.019,$99.93,0.66,$54.71,0.37,$30.61,0.22,$17.87,0.13,$10.81,0.08,$6.73,0.05,$4.37,0.04,$2.96,0.03,$2.04,0.02,$1.41,0.01
"$12,700",0.07%,"$2,926.50","$12,649.55",$195.49,0.103,$43.72,0.008,$179.76,1.12,$168.90,1.115,$89.48,0.842,$63.82,0.114,$1.75,0.016,$51.77,1.198,$144.06,1.725,$106.40,3.555,$104.24,0.797,$48.02,0.536,$6.83,0.061,$49.40,0.2,$0.03,0,$311.50,2.691,0.03,0,$225.25,7.267,$238.27,1.08,$39.19,0.119,$2.20,0.004,$5.30,0.06,$84.18,0.782,$34.70,0.033,$29.12,0.081,$0.45,0.004,$1.30,0.013,$9.91,0.123,$41.87,1.075,$39.14,0.792,$67.26,2.763,$138.05,1.018,$173.45,1.673,0.007,0.013,0.016,0.017,0.018,0.018,0.019,0.019,0.019,0.019,$100.04,0.66,$54.79,0.37,$30.67,0.22,$17.91,0.13,$10.84,0.08,$6.75,0.05,$4.39,0.04,$2.97,0.03,$2.04,0.02,$1.42,0.01
"$12,800",0.07%,"$2,935.60","$12,751.31",$196.58,0.103,$44.42,0.008,$179.92,1.121,$169.27,1.117,$89.69,0.843,$64.10,0.115,$1.76,0.016,$51.99,1.202,$144.20,1.726,$106.61,3.56,$104.56,0.798,$48.10,0.537,$6.84,0.061,$49.62,0.2,$0.03,0,$313.55,2.698,0.03,0,$225.70,7.276,$239.72,1.083,$39.38,0.119,$2.27,0.004,$5.31,0.06,$84.38,0.783,$34.93,0.033,$29.17,0.082,$0.45,0.004,$1.30,0.013,$10.00,0.124,$41.99,1.078,$39.27,0.794,$67.34,2.766,$139.74,1.023,$173.81,1.675,0.007,0.013,0.016,0.017,0.018,0.019,0.019,0.019,0.019,0.019,$100.17,0.66,$54.90,0.37,$30.75,0.22,$17.97,0.13,$10.87,0.08,$6.78,0.05,$4.41,0.04,$2.98,0.03,$2.05,0.02,$1.42,0.01
"$12,900",0.06%,"$2,944.64","$12,848.76",$197.58,0.103,$45.26,0.008,$180.04,1.122,$169.72,1.12,$89.87,0.845,$64.39,0.115,$1.76,0.017,$52.20,1.206,$144.39,1.728,$106.83,3.565,$104.77,0.799,$48.19,0.538,$6.84,0.061,$49.74,0.2,$0.03,0,$314.97,2.703,0.031,0,$226.23,7.284,$241.11,1.085,$39.55,0.119,$2.28,0.004,$5.33,0.06,$84.55,0.784,$35.14,0.033,$29.25,0.082,$0.45,0.004,$1.31,0.013,$10.07,0.125,$42.13,1.081,$39.36,0.795,$67.47,2.769,$140.82,1.026,$174.15,1.677,0.008,0.013,0.016,0.018,0.018,0.019,0.019,0.019,0.02,0.02,$100.27,0.66,$54.97,0.38,$30.80,0.22,$18.01,0.13,$10.90,0.08,$6.80,0.05,$4.42,0.04,$2.99,0.03,$2.06,0.02,$1.43,0.01
"$13,000",0.06%,"$2,953.62","$12,949.61",$198.34,0.104,$46.26,0.008,$180.16,1.123,$170.13,1.123,$90.14,0.847,$64.67,0.116,$1.77,0.017,$52.44,1.21,$144.55,1.729,$107.03,3.569,$105.00,0.801,$48.28,0.538,$6.86,0.061,$49.86,0.2,$0.03,0,$316.76,2.71,0.031,0,$226.57,7.294,$242.33,1.087,$39.84,0.12,$2.35,0.004,$5.35,0.06,$84.79,0.786,$35.32,0.033,$29.35,0.082,$0.46,0.004,$1.32,0.013,$10.18,0.126,$42.26,1.084,$39.48,0.797,$67.55,2.772,$142.22,1.03,$174.54,1.679,0.008,0.014,0.016,0.018,0.019,0.019,0.019,0.02,0.02,0.02,$100.37,0.66,$55.04,0.38,$30.84,0.22,$18.03,0.13,$10.92,0.08,$6.81,0.05,$4.43,0.04,$3.00,0.03,$2.07,0.02,$1.43,0.01
"$13,100",0.06%,"$2,962.53","$13,050.41",$199.34,0.104,$47.34,0.009,$180.29,1.123,$170.48,1.125,$90.30,0.848,$65.03,0.116,$1.77,0.017,$52.63,1.213,$144.67,1.73,$107.23,3.573,$105.27,0.802,$48.36,0.539,$6.87,0.062,$50.04,0.2,$0.03,0,$318.31,2.716,0.032,0,$226.94,7.302,$243.40,1.088,$40.02,0.12,$2.47,0.004,$5.36,0.061,$84.94,0.788,$35.59,0.034,$29.44,0.082,$0.46,0.004,$1.32,0.013,$10.27,0.127,$42.36,1.086,$39.58,0.798,$67.66,2.775,$143.46,1.034,$174.85,1.682,0.008,0.014,0.017,0.018,0.019,0.019,0.02,0.02,0.02,0.02,$100.49,0.66,$55.13,0.38,$30.92,0.22,$18.09,0.13,$10.97,0.08,$6.85,0.05,$4.46,0.04,$3.02,0.03,$2.09,0.02,$1.45,0.01
"$13,200",0.06%,"$2,971.39","$13,150.78",$200.25,0.104,$48.50,0.009,$180.40,1.124,$170.86,1.127,$90.51,0.85,$65.27,0.116,$1.78,0.017,$52.79,1.216,$144.79,1.731,$107.41,3.577,$105.50,0.803,$48.45,0.54,$6.88,0.062,$50.16,0.2,$0.03,0,$319.91,2.721,0.032,0,$227.26,7.31,$244.54,1.09,$40.18,0.12,$2.61,0.004,$5.41,0.061,$85.10,0.789,$35.75,0.034,$29.52,0.083,$0.46,0.004,$1.32,0.013,$10.31,0.127,$42.49,1.089,$39.67,0.799,$67.74,2.777,$144.74,1.038,$175.17,1.684,0.008,0.014,0.017,0.018,0.019,0.02,0.02,0.02,0.021,0.021,$100.58,0.66,$55.21,0.38,$30.97,0.22,$18.13,0.13,$11.00,0.08,$6.87,0.05,$4.48,0.04,$3.04,0.03,$2.10,0.02,$1.46,0.01
"$13,300",0.06%,"$2,980.19","$13,250.01",$201.03,0.104,$49.18,0.009,$180.57,1.125,$171.37,1.13,$90.72,0.851,$65.56,0.117,$1.79,0.017,$52.95,1.218,$144.99,1.733,$107.70,3.583,$105.71,0.804,$48.56,0.541,$6.89,0.062,$50.27,0.2,$0.03,0,$321.56,2.727,0.032,0,$227.66,7.319,$245.66,1.092,$40.37,0.121,$2.77,0.004,$5.42,0.061,$85.30,0.791,$35.96,0.034,$29.60,0.083,$0.46,0.004,$1.33,0.013,$10.36,0.128,$42.59,1.091,$39.79,0.801,$67.91,2.782,$146.04,1.042,$175.52,1.685,0.008,0.014,0.017,0.019,0.019,0.02,0.02,0.02,0.021,0.021,$100.72,0.66,$55.32,0.38,$31.06,0.22,$18.20,0.13,$11.05,0.08,$6.91,0.05,$4.51,0.04,$3.06,0.03,$2.12,0.02,$1.47,0.01
"$13,400",0.06%,"$2,988.94","$13,350.31",$201.88,0.105,$50.24,0.009,$180.70,1.126,$171.72,1.132,$91.03,0.854,$65.89,0.117,$1.79,0.017,$53.14,1.222,$145.18,1.734,$107.99,3.588,$105.95,0.806,$48.68,0.542,$6.90,0.062,$50.37,0.2,$0.03,0,$322.98,2.733,0.032,0,$228.07,7.327,$247.02,1.095,$40.51,0.121,$2.80,0.004,$5.47,0.061,$85.56,0.793,$36.17,0.034,$29.72,0.083,$0.46,0.004,$1.33,0.013,$10.40,0.128,$42.74,1.094,$39.90,0.803,$68.09,2.785,$147.09,1.045,$175.88,1.687,0.008,0.014,0.017,0.019,0.02,0.02,0.02,0.021,0.021,0.021,$100.83,0.66,$55.41,0.38,$31.13,0.22,$18.25,0.13,$11.09,0.08,$6.93,0.05,$4.52,0.04,$3.07,0.03,$2.13,0.02,$1.48,0.01
"$13,500",0.07%,"$2,997.62","$13,450.31",$202.63,0.105,$51.40,0.009,$180.79,1.127,$172.21,1.135,$91.27,0.857,$66.34,0.118,$1.80,0.017,$53.35,1.226,$145.36,1.735,$108.26,3.593,$106.19,0.807,$48.76,0.543,$6.91,0.062,$50.53,0.2,$0.03,0,$324.87,2.739,0.033,0,$228.53,7.335,$248.50,1.097,$40.80,0.121,$2.85,0.004,$5.50,0.061,$85.77,0.795,$36.51,0.034,$29.83,0.084,$0.46,0.004,$1.34,0.013,$10.46,0.128,$42.89,1.098,$40.05,0.805,$68.21,2.788,$148.59,1.05,$176.27,1.69,0.008,0.015,0.017,0.019,0.02,0.02,0.021,0.021,0.021,0.021,$100.91,0.66,$55.47,0.38,$31.17,0.22,$18.28,0.13,$11.10,0.08,$6.94,0.05,$4.53,0.04,$3.08,0.03,$2.13,0.02,$1.48,0.01
"$13,600",0.06%,"$3,006.23","$13,548.33",$203.77,0.105,$52.34,0.009,$180.93,1.127,$172.70,1.138,$91.59,0.859,$66.61,0.118,$1.84,0.017,$53.51,1.229,$145.51,1.737,$108.50,3.598,$106.45,0.809,$48.85,0.544,$6.95,0.062,$50.64,0.2,$0.03,0,$326.42,2.745,0.033,0,$228.90,7.344,$249.98,1.1,$41.00,0.121,$2.93,0.004,$5.65,0.062,$85.94,0.797,$36.69,0.034,$29.92,0.084,$0.49,0.004,$1.35,0.013,$10.51,0.129,$43.00,1.1,$40.20,0.807,$68.31,2.792,$149.72,1.053,$176.71,1.692,0.008,0.015,0.018,0.019,0.02,0.021,0.021,0.021,0.021,0.022,$101.02,0.66,$55.56,0.38,$31.24,0.22,$18.32,0.13,$11.14,0.08,$6.97,0.05,$4.55,0.04,$3.09,0.03,$2.14,0.02,$1.49,0.01
"$13,700",0.06%,"$3,014.79","$13,655.76",$204.56,0.105,$53.76,0.009,$181.05,1.128,$173.31,1.142,$91.85,0.861,$66.86,0.119,$1.84,0.017,$53.72,1.233,$145.63,1.738,$108.74,3.603,$106.66,0.81,$48.94,0.545,$6.95,0.062,$50.77,0.2,$0.03,0,$328.27,2.751,0.033,0,$229.26,7.351,$251.20,1.102,$41.14,0.122,$2.94,0.004,$5.73,0.062,$86.13,0.798,$36.87,0.034,$29.99,0.084,$0.49,0.004,$1.35,0.013,$10.55,0.129,$43.17,1.104,$40.31,0.808,$68.43,2.795,$151.19,1.057,$177.08,1.694,0.008,0.015,0.018,0.02,0.02,0.021,0.021,0.022,0.022,0.022,$101.13,0.66,$55.64,0.38,$31.30,0.22,$18.37,0.13,$11.17,0.08,$6.99,0.05,$4.56,0.04,$3.10,0.03,$2.14,0.02,$1.49,0.01
"$13,800",0.06%,"$3,023.28","$13,751.51",$205.44,0.106,$55.29,0.009,$181.19,1.129,$173.70,1.145,$92.08,0.862,$67.11,0.119,$1.84,0.017,$53.91,1.237,$145.78,1.739,$109.03,3.608,$106.91,0.811,$49.04,0.546,$6.96,0.062,$50.91,0.2,$0.03,0,$329.67,2.756,0.034,0,$229.74,7.36,$252.70,1.104,$41.39,0.122,$2.97,0.004,$5.78,0.063,$86.30,0.8,$37.05,0.035,$30.06,0.084,$0.49,0.004,$1.35,0.013,$10.59,0.129,$43.31,1.107,$40.39,0.81,$68.63,2.798,$152.25,1.06,$177.42,1.696,0.009,0.015,0.018,0.02,0.021,0.021,0.022,0.022,0.022,0.022,$101.25,0.66,$55.74,0.38,$31.38,0.22,$18.42,0.13,$11.21,0.08,$7.02,0.05,$4.59,0.04,$3.12,0.03,$2.16,0.02,$1.50,0.01
